index;experiment;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score;train_acc_ten_above;train_test_hundred;f1_hundred;invalid_window
1471;4;DUM;4192;1250;50.67342577406689;49.41363546014709;49.4234592445328;49.40381558028617;49.41363546014709;0;0;0;0
1472;4;DUM;4192;1250;49.32412285061128;50.57654075546719;50.57654075546719;50.57654075546719;50.57654075546719;0;0;0;0
1473;4;DUM;4192;1250;49.32412285061128;50.57654075546719;50.57654075546719;50.57654075546719;50.57654075546719;0;0;0;0
1474;4;DUM;4192;1250;49.32412285061128;50.57654075546719;50.57654075546719;50.57654075546719;50.57654075546719;0;0;0;0
1485;4;KNN;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1486;4;KNN;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1487;4;KNN;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1488;4;KNN;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1489;4;KNN;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1500;4;MLP;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1501;4;MLP;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1502;4;MLP;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1503;4;MLP;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1504;4;MLP;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1480;4;NB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1481;4;NB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1482;4;NB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1483;4;NB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1484;4;NB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1495;4;RF;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1496;4;RF;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1497;4;RF;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1498;4;RF;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1499;4;RF;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1490;4;XGB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1491;4;XGB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1492;4;XGB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1493;4;XGB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1494;4;XGB;4192;1250;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1510;4;DT;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1511;4;DT;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1512;4;DT;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1513;4;DT;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1514;4;DT;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1505;4;DUM;5000;1048;49.19166666666667;50.61666666666667;50.61523112736948;50.73333333333333;50.67421341767937;0;0;0;0
1506;4;DUM;5000;1048;49.19166666666667;50.61666666666667;50.61523112736948;50.73333333333333;50.67421341767937;0;0;0;0
1507;4;DUM;5000;1048;49.19166666666667;50.61666666666667;50.61523112736948;50.73333333333333;50.67421341767937;0;0;0;0
1508;4;DUM;5000;1048;49.19166666666667;50.61666666666667;50.61523112736948;50.73333333333333;50.67421341767937;0;0;0;0
1509;4;DUM;5000;1048;49.19166666666667;50.61666666666667;50.61523112736948;50.73333333333333;50.67421341767937;0;0;0;0
1520;4;KNN;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1521;4;KNN;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1522;4;KNN;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1523;4;KNN;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1524;4;KNN;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1535;4;MLP;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1536;4;MLP;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1537;4;MLP;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1538;4;MLP;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1539;4;MLP;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1515;4;NB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1516;4;NB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1517;4;NB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1518;4;NB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1519;4;NB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1530;4;RF;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1531;4;RF;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1532;4;RF;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1533;4;RF;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1534;4;RF;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1525;4;XGB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1526;4;XGB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1527;4;XGB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1528;4;XGB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1529;4;XGB;5000;1048;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1685;4;DT;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1686;4;DT;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1687;4;DT;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1688;4;DT;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1689;4;DT;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1680;4;DUM;5240;1000;49.1809796437659;50.65203562340968;50.64976228209191;50.82697201017812;50.73821241466899;0;0;0;0
1681;4;DUM;5240;1000;49.1809796437659;50.65203562340968;50.64976228209191;50.82697201017812;50.73821241466899;0;0;0;0
1682;4;DUM;5240;1000;49.1809796437659;50.65203562340968;50.64976228209191;50.82697201017812;50.73821241466899;0;0;0;0
1683;4;DUM;5240;1000;49.1809796437659;50.65203562340968;50.64976228209191;50.82697201017812;50.73821241466899;0;0;0;0
1684;4;DUM;5240;1000;49.1809796437659;50.65203562340968;50.64976228209191;50.82697201017812;50.73821241466899;0;0;0;0
1695;4;KNN;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1696;4;KNN;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1697;4;KNN;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1698;4;KNN;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1699;4;KNN;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1710;4;MLP;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1711;4;MLP;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1712;4;MLP;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1713;4;MLP;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1714;4;MLP;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1690;4;NB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1691;4;NB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1692;4;NB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1693;4;NB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1694;4;NB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1705;4;RF;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1706;4;RF;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1707;4;RF;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1708;4;RF;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1709;4;RF;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1700;4;XGB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1701;4;XGB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1702;4;XGB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1703;4;XGB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1704;4;XGB;5240;1000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1860;4;DT;6550;800;100.0;99.98727735368956;100.0;99.97455470737914;99.98727573482633;0;0;0;0
1861;4;DT;6550;800;99.9968193384224;100.0;100.0;100.0;100.0;0;0;1;1
1862;4;DT;6550;800;99.9968193384224;100.0;100.0;100.0;100.0;0;0;1;1
1863;4;DT;6550;800;100.0;99.98727735368956;99.97456118036123;100.0;99.98727897214094;0;0;0;0
1864;4;DT;6550;800;99.9968193384224;100.0;100.0;100.0;100.0;0;0;1;1
1855;4;DUM;6550;800;49.43066157760814;50.788804071246815;50.7808564231738;51.29770992366412;51.03797468354431;0;0;0;0
1856;4;DUM;6550;800;49.43066157760814;50.788804071246815;50.7808564231738;51.29770992366412;51.03797468354431;0;0;0;0
1857;4;DUM;6550;800;49.43066157760814;50.788804071246815;50.7808564231738;51.29770992366412;51.03797468354431;0;0;0;0
1858;4;DUM;6550;800;49.43066157760814;50.788804071246815;50.7808564231738;51.29770992366412;51.03797468354431;0;0;0;0
1859;4;DUM;6550;800;49.43066157760814;50.788804071246815;50.7808564231738;51.29770992366412;51.03797468354431;0;0;0;0
1870;4;KNN;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1871;4;KNN;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1872;4;KNN;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1873;4;KNN;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1874;4;KNN;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1885;4;MLP;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1886;4;MLP;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1887;4;MLP;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1888;4;MLP;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1889;4;MLP;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1865;4;NB;6550;800;99.9968193384224;100.0;100.0;100.0;100.0;0;0;1;1
1866;4;NB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1867;4;NB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1868;4;NB;6550;800;100.0;99.98727735368956;99.97456118036123;100.0;99.98727897214094;0;0;0;0
1869;4;NB;6550;800;99.9968193384224;100.0;100.0;100.0;100.0;0;0;1;1
1880;4;RF;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1881;4;RF;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1882;4;RF;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1883;4;RF;6550;800;100.0;99.98727735368956;99.97456118036123;100.0;99.98727897214094;0;0;0;0
1884;4;RF;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1875;4;XGB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1876;4;XGB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1877;4;XGB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1878;4;XGB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1879;4;XGB;6550;800;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1930;4;DT;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1931;4;DT;8000;655;99.99479166666669;100.0;100.0;100.0;100.0;0;0;1;1
1932;4;DT;8000;655;100.0;99.98958333333331;99.97917100604042;100.0;99.98958441828977;0;0;0;0
1933;4;DT;8000;655;99.9921875;99.95833333333334;100.0;99.91666666666669;99.95831596498542;0;0;0;0
1934;4;DT;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1925;4;DUM;8000;655;49.859375;50.82291666666666;50.81058895957315;51.583333333333336;51.19404528067818;0;0;0;0
1926;4;DUM;8000;655;49.859375;50.82291666666666;50.81058895957315;51.583333333333336;51.19404528067818;0;0;0;0
1927;4;DUM;8000;655;49.859375;50.82291666666666;50.81058895957315;51.583333333333336;51.19404528067818;0;0;0;0
1928;4;DUM;8000;655;49.859375;50.82291666666666;50.81058895957315;51.583333333333336;51.19404528067818;0;0;0;0
1929;4;DUM;8000;655;49.859375;50.82291666666666;50.81058895957315;51.583333333333336;51.19404528067818;0;0;0;0
1940;4;KNN;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1941;4;KNN;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1942;4;KNN;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1943;4;KNN;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1944;4;KNN;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1955;4;MLP;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1956;4;MLP;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1957;4;MLP;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1958;4;MLP;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1959;4;MLP;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1935;4;NB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1936;4;NB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1937;4;NB;8000;655;100.0;99.98958333333331;99.97917100604042;100.0;99.98958441828977;0;0;0;0
1938;4;NB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1939;4;NB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1950;4;RF;8000;655;99.98177083333334;100.0;100.0;100.0;100.0;0;0;1;1
1951;4;RF;8000;655;99.98697916666669;99.97916666666666;100.0;99.95833333333334;99.97916232548448;0;0;0;0
1952;4;RF;8000;655;99.984375;99.98958333333331;99.97917100604042;100.0;99.98958441828977;0;0;0;0
1953;4;RF;8000;655;99.9921875;99.95833333333334;100.0;99.91666666666669;99.95831596498542;0;0;0;0
1954;4;RF;8000;655;99.98177083333334;100.0;100.0;100.0;100.0;0;0;1;1
1945;4;XGB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1946;4;XGB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1947;4;XGB;8000;655;100.0;100.0;100.0;100.0;100.0;0;1;1;1
1948;4;XGB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
1949;4;XGB;8000;655;99.99739583333334;100.0;100.0;100.0;100.0;0;0;1;1
2070;4;DT;8384;625;99.99503019158612;100.0;100.0;100.0;100.0;0;0;1;1
2071;4;DT;8384;625;99.99751509579303;99.99006063015604;99.9801232359372;100.0;99.99006063015604;0;0;0;0
2072;4;DT;8384;625;99.99503019158612;100.0;100.0;100.0;100.0;0;0;1;1
2073;4;DT;8384;625;99.99751509579303;99.99006063015604;100.0;99.9801232359372;99.99006063015604;0;0;0;0
2074;4;DT;8384;625;99.99503031507804;100.0;100.0;100.0;100.0;0;0;1;1
2065;4;DUM;8384;625;49.90930099644659;50.73054368353046;50.71498530852105;51.47117296222664;51.090281203749385;0;0;0;0
2066;4;DUM;8384;625;49.90930099644659;50.73054368353046;50.71498530852105;51.47117296222664;51.090281203749385;0;0;0;0
2067;4;DUM;8384;625;50.08821409934647;49.25951694662559;49.253430185633576;48.51918107732061;48.88354861319716;0;0;0;0
2068;4;DUM;8384;625;50.08821409934647;49.25951694662559;49.253430185633576;48.51918107732061;48.88354861319716;0;0;0;0
2069;4;DUM;8384;625;49.90806082894345;50.73558648111332;50.724921630094045;51.47117296222664;51.09532267613973;0;0;0;0
2080;4;KNN;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2081;4;KNN;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2082;4;KNN;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2083;4;KNN;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2084;4;KNN;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2095;4;MLP;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2096;4;MLP;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2097;4;MLP;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2098;4;MLP;8384;625;100.0;99.99006063015604;100.0;99.9801232359372;99.99006063015604;0;0;0;0
2099;4;MLP;8384;625;100.0;100.0;100.0;100.0;100.0;0;1;1;1
2075;4;NB;8384;625;99.99751509579303;100.0;100.0;100.0;100.0;0;0;1;1
2076;4;NB;8384;625;100.0;99.99006063015604;99.9801232359372;100.0;99.99006063015604;0;0;0;0
2077;4;NB;8384;625;99.99751509579303;100.0;100.0;100.0;100.0;0;0;1;1
2078;4;NB;8384;625;99.99751509579303;100.0;100.0;100.0;100.0;0;0;1;1
2079;4;NB;8384;625;99.997515157539;100.0;100.0;100.0;100.0;0;0;1;1
2090;4;RF;8384;625;99.97763586213752;99.98012126031207;100.0;99.96023856858848;99.98011533107972;0;0;0;0
2091;4;RF;8384;625;99.98012076634446;99.98012126031207;99.98011928429425;99.98011928429425;99.98011928429425;0;0;0;0
2092;4;RF;8384;625;99.9826056705514;99.97018189046814;100.0;99.94036970781156;99.97017596182523;0;0;0;0
2093;4;RF;8384;625;99.9826056705514;99.97018189046814;100.0;99.94036970781156;99.97017596182523;0;0;0;0
2094;4;RF;8384;625;99.97763641785112;99.99005964214712;100.0;99.98011928429425;99.99005865394174;0;0;0;0
2085;4;XGB;8384;625;99.99503019158612;100.0;100.0;100.0;100.0;0;0;1;1
2086;4;XGB;8384;625;99.99751509579303;100.0;100.0;100.0;100.0;0;0;1;1
2087;4;XGB;8384;625;99.99751509579303;100.0;100.0;100.0;100.0;0;0;1;1
2088;4;XGB;8384;625;99.99751509579303;99.99006063015604;100.0;99.9801232359372;99.99006063015604;0;0;0;0
2089;4;XGB;8384;625;99.99503031507804;100.0;100.0;100.0;100.0;0;0;1;1
5;4;DT;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
6;4;DT;10000;524;100.0;99.99166666666667;100.0;99.98333333333332;99.99166597216434;0;0;0;0
7;4;DT;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
8;4;DT;10000;524;100.0;100.0;100.0;100.0;100.0;0;1;1;1
9;4;DT;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
0;4;DUM;10000;524;50.27708333333333;50.458333333333336;50.45312242544077;51.03333333333333;50.74156930980197;0;0;0;0
1;4;DUM;10000;524;50.27708333333333;50.458333333333336;50.45312242544077;51.03333333333333;50.74156930980197;0;0;0;0
2;4;DUM;10000;524;50.27708333333333;50.458333333333336;50.45312242544077;51.03333333333333;50.74156930980197;0;0;0;0
3;4;DUM;10000;524;50.27708333333333;50.458333333333336;50.45312242544077;51.03333333333333;50.74156930980197;0;0;0;0
4;4;DUM;10000;524;50.27708333333333;50.458333333333336;50.45312242544077;51.03333333333333;50.74156930980197;0;0;0;0
15;4;KNN;10000;524;100.0;100.0;100.0;100.0;100.0;0;1;1;1
16;4;KNN;10000;524;100.0;100.0;100.0;100.0;100.0;0;1;1;1
17;4;KNN;10000;524;100.0;100.0;100.0;100.0;100.0;0;1;1;1
18;4;KNN;10000;524;100.0;100.0;100.0;100.0;100.0;0;1;1;1
19;4;KNN;10000;524;100.0;100.0;100.0;100.0;100.0;0;1;1;1
30;4;MLP;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
31;4;MLP;10000;524;100.0;99.99166666666667;100.0;99.98333333333332;99.99166597216434;0;0;0;0
32;4;MLP;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
33;4;MLP;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
34;4;MLP;10000;524;99.99791666666668;100.0;100.0;100.0;100.0;0;0;1;1
10;4;NB;10000;524;99.93958333333332;99.925;99.85022466300548;100.0;99.92505620784412;0;0;0;0
11;4;NB;10000;524;99.94375;99.90833333333332;99.81700216270173;100.0;99.9084172841562;0;0;0;0
12;4;NB;10000;524;99.9375;99.93333333333332;99.86684420772303;100.0;99.93337774816789;0;0;0;0
13;4;NB;10000;524;99.93125;99.98333333333332;99.96667777407532;100.0;99.98333611064822;0;0;0;0
14;4;NB;10000;524;99.9375;99.93333333333332;99.86684420772303;100.0;99.93337774816789;0;0;0;0
25;4;RF;10000;524;99.95625;99.95;99.9000999000999;100.0;99.95002498750624;0;0;0;0
26;4;RF;10000;524;99.96875;99.95;99.91672218520986;99.98333333333332;99.95001666111295;0;0;0;0
27;4;RF;10000;524;99.98958333333331;99.975;99.95002498750624;100.0;99.9750062484379;0;0;0;0
28;4;RF;10000;524;99.9875;100.0;100.0;100.0;100.0;0;0;1;1
29;4;RF;10000;524;99.95208333333332;99.95;99.9000999000999;100.0;99.95002498750624;0;0;0;0
20;4;XGB;10000;524;99.99375;99.99166666666667;99.98333611064822;100.0;99.99166736105325;0;0;0;0
21;4;XGB;10000;524;99.99791666666668;99.98333333333332;100.0;99.96666666666668;99.98333055509252;0;0;0;0
22;4;XGB;10000;524;99.99375;99.99166666666667;99.98333611064822;100.0;99.99166736105325;0;0;0;0
23;4;XGB;10000;524;99.99166666666667;100.0;100.0;100.0;100.0;0;0;1;1
24;4;XGB;10000;524;99.99375;100.0;100.0;100.0;100.0;0;0;1;1
145;4;DT;10480;500;99.998012086514;99.99204834605598;100.0;99.98409669211196;99.9920477137177;0;0;0;0
146;4;DT;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
147;4;DT;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
148;4;DT;10480;500;100.0;99.99204834605598;100.0;99.98409669211196;99.9920477137177;0;0;0;0
149;4;DT;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
140;4;DUM;10480;500;50.36577608142494;50.38167938931297;50.3774771940862;50.9382951653944;50.65633401866203;0;0;0;0
141;4;DUM;10480;500;50.36577608142494;50.38167938931297;50.3774771940862;50.9382951653944;50.65633401866203;0;0;0;0
142;4;DUM;10480;500;50.36577608142494;50.38167938931297;50.3774771940862;50.9382951653944;50.65633401866203;0;0;0;0
143;4;DUM;10480;500;50.36577608142494;50.38167938931297;50.3774771940862;50.9382951653944;50.65633401866203;0;0;0;0
144;4;DUM;10480;500;50.36577608142494;50.38167938931297;50.3774771940862;50.9382951653944;50.65633401866203;0;0;0;0
155;4;KNN;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
156;4;KNN;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
157;4;KNN;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
158;4;KNN;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
159;4;KNN;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
170;4;MLP;10480;500;100.0;99.99204834605598;99.98409922086182;100.0;99.99204897829372;0;0;0;0
171;4;MLP;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
172;4;MLP;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
173;4;MLP;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
174;4;MLP;10480;500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
150;4;NB;10480;500;99.94831424936386;99.87277353689568;99.74619289340102;100.0;99.87293519695044;0;0;0;0
151;4;NB;10480;500;99.93241094147582;99.96819338422392;99.93642720915447;100.0;99.96820349761526;0;0;0;0
152;4;NB;10480;500;99.93042302798982;99.97614503816794;99.95231282784933;100.0;99.9761507274028;0;0;0;0
153;4;NB;10480;500;99.94235050890585;99.92843511450384;99.85707479752264;100.0;99.9284862932062;0;0;0;0
154;4;NB;10480;500;99.93837468193384;99.94433842239184;99.88880063542494;100.0;99.94436938726854;0;0;0;0
165;4;RF;10480;500;99.95427798982188;99.87277353689568;99.74619289340102;100.0;99.87293519695044;0;0;0;0
166;4;RF;10480;500;99.996024173028;100.0;100.0;100.0;100.0;0;0;1;1
167;4;RF;10480;500;99.998012086514;100.0;100.0;100.0;100.0;0;0;1;1
168;4;RF;10480;500;99.99006043256998;99.96819338422392;99.9523052464229;99.98409669211196;99.96819844172364;0;0;0;0
169;4;RF;10480;500;99.998012086514;99.99204834605598;99.98409922086182;100.0;99.99204897829372;0;0;0;0
160;4;XGB;10480;500;100.0;99.97614503816794;99.96819844172364;99.98409669211196;99.97614693488111;0;0;0;0
161;4;XGB;10480;500;99.996024173028;100.0;100.0;100.0;100.0;0;0;1;1
162;4;XGB;10480;500;99.996024173028;100.0;100.0;100.0;100.0;0;0;1;1
163;4;XGB;10480;500;99.994036259542;100.0;100.0;100.0;100.0;0;0;1;1
164;4;XGB;10480;500;99.998012086514;100.0;100.0;100.0;100.0;0;0;1;1
355;4;DT;13100;400;100.0;99.99363867684478;100.0;99.98727735368956;99.99363827215473;0;0;0;0
356;4;DT;13100;400;99.9984096692112;100.0;100.0;100.0;100.0;0;0;1;1
357;4;DT;13100;400;99.9984096692112;99.99363867684478;100.0;99.98727735368956;99.99363827215473;0;0;0;0
358;4;DT;13100;400;99.9984096692112;99.99363867684478;99.98727897214094;100.0;99.99363908148337;0;0;0;0
359;4;DT;13100;400;99.9984096692112;100.0;100.0;100.0;100.0;0;0;1;1
350;4;DUM;13100;400;50.0381679389313;50.01908396946565;50.018884552436106;50.5470737913486;50.281592102765295;0;0;0;0
351;4;DUM;13100;400;50.0381679389313;50.01908396946565;50.018884552436106;50.5470737913486;50.281592102765295;0;0;0;0
352;4;DUM;13100;400;50.0381679389313;50.01908396946565;50.018884552436106;50.5470737913486;50.281592102765295;0;0;0;0
353;4;DUM;13100;400;50.0381679389313;50.01908396946565;50.018884552436106;50.5470737913486;50.281592102765295;0;0;0;0
354;4;DUM;13100;400;50.0381679389313;50.01908396946565;50.018884552436106;50.5470737913486;50.281592102765295;0;0;0;0
365;4;KNN;13100;400;100.0;100.0;100.0;100.0;100.0;0;1;1;1
366;4;KNN;13100;400;100.0;100.0;100.0;100.0;100.0;0;1;1;1
367;4;KNN;13100;400;100.0;100.0;100.0;100.0;100.0;0;1;1;1
368;4;KNN;13100;400;100.0;100.0;100.0;100.0;100.0;0;1;1;1
369;4;KNN;13100;400;100.0;100.0;100.0;100.0;100.0;0;1;1;1
380;4;MLP;13100;400;99.9968193384224;100.0;100.0;100.0;100.0;0;0;1;1
381;4;MLP;13100;400;100.0;99.99363867684478;100.0;99.98727735368956;99.99363827215473;0;0;0;0
382;4;MLP;13100;400;99.9968193384224;99.98727735368956;99.97456118036123;100.0;99.98727897214094;0;0;0;0
